Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2013;06;12;00;00;19.35;60.62;1019.78;0.50;0.00;33.27;28.88;25.71;8.96;551.48;7257.95;1.76;204.97;2.12;24.24;13.60;80.00;46.00;1021.00;1019.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.74;0.10;4.20;0.20
2013;06;13;00;00;22.21;60.25;1017.58;3.80;0.00;18.13;20.29;13.96;15.83;873.59;7987.75;1.99;174.59;3.10;29.07;12.52;80.00;40.00;1023.60;1013.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.77;0.14;12.80;0.60
2013;06;14;00;00;16.97;62.75;1019.89;4.80;0.00;74.55;24.88;68.42;25.33;319.68;7225.02;2.33;214.38;3.43;22.41;10.92;85.00;45.00;1024.60;1015.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.61;0.22;7.20;0.40
2013;06;15;00;00;20.94;59.79;1015.45;0.10;0.00;48.06;22.71;23.17;39.54;564.57;7107.54;3.45;218.53;4.97;25.56;14.77;84.00;39.00;1016.30;1014.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.34;0.45;10.10;0.50
2013;06;16;00;00;22.38;60.96;1015.51;0.30;0.00;29.67;2.58;2.58;27.58;717.82;7502.70;1.44;140.33;2.07;28.03;16.35;85.00;46.00;1017.90;1012.60;100.00;0.00;20.00;0.00;50.00;0.00;100.00;0.00;2.47;0.14;6.50;0.20
2013;06;17;00;00;26.95;56.38;1011.78;0.00;0.00;1.33;1.67;0.83;0.83;1001.47;8121.25;2.36;125.14;3.44;34.84;17.85;85.00;27.00;1013.80;1009.90;10.00;0.00;20.00;0.00;10.00;0.00;10.00;0.00;4.40;0.20;7.80;0.60
2013;06;18;00;00;28.88;49.42;1012.68;0.10;0.00;0.42;0.00;0.42;0.42;1015.83;8134.60;2.39;103.74;3.81;35.24;22.28;70.00;29.00;1015.60;1010.30;10.00;0.00;0.00;0.00;10.00;0.00;10.00;0.00;5.30;0.67;9.70;0.60
2013;06;19;00;00;27.89;52.21;1010.20;0.80;0.00;10.67;29.62;3.58;1.25;871.04;7876.50;2.76;140.44;3.21;34.22;19.05;76.00;31.00;1011.60;1008.70;60.00;0.00;100.00;0.00;60.00;0.00;10.00;0.00;5.37;0.70;8.20;1.20
2013;06;20;00;00;21.69;73.83;1013.55;6.30;0.00;83.04;63.92;62.50;64.54;46.60;3092.75;3.67;270.26;6.52;24.74;17.44;85.00;60.00;1016.60;1011.30;100.00;4.80;100.00;0.00;100.00;0.00;100.00;0.00;5.63;1.42;11.00;2.20
2013;06;21;00;00;18.98;62.12;1016.78;1.90;0.00;27.92;0.00;2.54;27.92;737.95;7218.79;3.13;232.04;5.17;22.62;14.94;80.00;46.00;1019.20;1015.80;100.00;0.00;0.00;0.00;61.00;0.00;100.00;0.00;5.16;1.10;8.10;2.40
2013;06;22;00;00;18.62;63.96;1018.13;0.00;0.00;30.08;0.00;11.75;27.75;620.98;5868.66;2.57;249.85;4.07;23.09;13.70;83.00;49.00;1019.90;1015.70;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;3.96;1.00;8.40;1.20
2013;06;23;00;00;17.25;60.75;1017.78;0.70;0.00;76.75;0.00;0.00;76.75;246.22;4657.37;4.73;260.68;9.09;19.60;14.12;78.00;44.00;1019.30;1015.90;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;7.69;1.08;10.70;7.00
2013;06;24;00;00;14.05;69.46;1021.65;7.70;0.00;77.62;0.42;26.12;77.33;240.95;4259.54;4.73;279.84;7.14;16.46;11.89;84.00;54.00;1024.00;1019.40;100.00;14.00;10.00;0.00;100.00;0.00;100.00;14.00;5.80;3.14;9.50;5.30
2013;06;25;00;00;13.62;65.33;1025.43;2.00;0.00;50.79;0.00;0.00;50.79;603.78;6492.55;3.28;315.57;4.48;17.21;10.09;87.00;45.00;1026.40;1023.80;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.30;1.79;6.90;2.70
2013;06;26;00;00;14.68;58.67;1026.83;0.00;0.00;43.75;0.00;0.00;43.75;524.12;7856.03;2.60;198.28;3.82;19.24;9.43;89.00;33.00;1028.10;1025.90;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.02;0.92;6.20;1.60
2013;06;27;00;00;13.39;61.12;1024.65;2.20;0.00;79.12;30.42;60.42;70.46;91.91;3862.60;2.16;230.22;2.86;16.15;10.88;70.00;52.00;1026.60;1023.10;100.00;1.20;100.00;0.00;100.00;0.00;100.00;0.00;4.32;0.54;5.40;0.40
2013;06;28;00;00;15.33;54.00;1022.00;0.00;0.00;18.38;17.04;12.62;7.21;787.73;8290.35;2.29;255.03;2.97;19.85;9.47;83.00;34.00;1024.50;1020.40;100.00;0.00;82.00;0.00;55.00;0.00;100.00;0.00;3.35;0.32;6.10;0.20
2013;06;29;00;00;15.13;72.92;1020.87;10.40;0.00;79.12;74.88;61.17;54.04;219.26;2629.95;4.04;228.32;7.09;17.93;12.43;87.00;59.00;1022.80;1019.10;100.00;10.00;100.00;24.00;100.00;0.00;100.00;0.00;7.31;1.42;12.80;1.30
2013;06;30;00;00;17.12;65.88;1022.98;1.20;0.00;51.04;2.79;0.00;51.04;613.23;7217.01;1.82;262.98;2.58;21.81;12.72;93.00;43.00;1025.60;1020.60;100.00;0.00;20.00;0.00;0.00;0.00;100.00;0.00;3.32;0.22;5.30;1.30
2013;07;01;00;00;19.45;60.08;1018.51;0.00;0.00;0.28;0.92;0.00;0.00;958.28;8261.87;0.97;211.07;1.14;25.55;11.84;92.00;38.00;1021.20;1015.80;5.70;0.00;19.00;0.00;0.00;0.00;0.00;0.00;1.63;0.36;2.10;0.30
2013;07;02;00;00;22.48;59.83;1015.31;4.80;0.00;41.27;45.04;37.17;18.50;624.37;7377.21;1.72;204.16;2.80;27.96;16.61;84.00;39.00;1017.00;1013.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.17;0.22;6.60;0.40
2013;07;03;00;00;19.32;67.67;1013.41;12.30;0.00;100.00;29.96;97.42;100.00;0.00;1729.27;3.63;224.29;9.40;22.40;17.01;87.00;36.00;1015.90;1011.90;100.00;100.00;100.00;0.00;100.00;38.00;100.00;100.00;6.32;0.80;16.50;1.80
2013;07;04;00;00;18.44;70.79;1020.27;0.00;0.00;73.33;2.71;0.42;73.33;321.70;5298.17;3.88;281.19;5.63;21.75;15.30;88.00;51.00;1024.40;1016.30;100.00;0.00;27.00;0.00;10.00;0.00;100.00;0.00;4.90;1.84;9.40;3.20
2013;07;05;00;00;20.65;63.83;1025.83;0.00;0.00;19.75;0.00;0.00;19.75;738.09;7770.59;2.27;176.47;3.23;26.13;14.86;85.00;45.00;1027.40;1024.60;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.91;0.90;6.20;0.90
2013;07;06;00;00;21.98;59.50;1025.02;0.00;0.00;18.33;0.00;0.00;18.33;725.74;7797.29;2.72;142.34;4.10;28.87;15.11;94.00;31.00;1027.10;1022.90;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.06;0.10;9.50;0.30
2013;07;07;00;00;22.27;62.25;1024.27;0.00;0.00;17.25;0.00;0.00;17.25;749.19;7381.66;2.85;171.27;4.59;28.71;15.46;94.00;38.00;1025.30;1022.70;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.85;0.50;7.70;0.80
2013;07;08;00;00;22.28;63.92;1024.08;0.00;0.00;25.60;6.58;0.00;24.75;629.99;7345.17;2.92;189.92;4.07;28.59;15.34;94.00;39.00;1025.60;1022.30;100.00;0.00;38.00;0.00;0.00;0.00;100.00;0.00;5.90;0.60;7.20;0.80
2013;07;09;00;00;21.72;69.00;1021.07;6.60;0.00;64.97;61.04;58.75;30.96;215.04;4358.33;1.35;206.08;1.75;25.19;17.04;90.00;54.00;1022.90;1019.00;100.00;7.20;100.00;16.00;100.00;0.00;100.00;0.00;2.92;0.40;3.20;0.80
2013;07;10;00;00;23.29;62.50;1016.56;0.00;0.00;37.64;21.42;22.08;22.71;685.30;7572.12;1.44;154.12;1.77;28.47;16.22;95.00;38.00;1019.30;1014.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.86;0.50;3.50;0.20
2013;07;11;00;00;20.11;66.67;1016.46;0.00;0.00;38.54;0.88;0.00;38.54;487.07;7109.32;3.55;191.36;4.38;24.88;14.42;93.00;49.00;1017.80;1015.80;100.00;0.00;21.00;0.00;0.00;0.00;100.00;0.00;6.17;0.50;7.80;1.50
2013;07;12;00;00;19.68;60.54;1018.37;0.00;0.00;18.12;0.00;0.00;18.12;737.59;8053.61;1.59;236.66;1.95;26.06;13.20;87.00;39.00;1019.50;1016.70;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.10;0.32;4.60;0.30
2013;07;13;00;00;20.84;57.12;1018.64;0.00;0.00;0.46;0.00;0.46;0.00;876.77;8030.47;2.31;263.81;2.76;26.66;14.56;81.00;36.00;1019.50;1017.50;9.00;0.00;0.00;0.00;9.00;0.00;0.00;0.00;4.40;0.14;6.90;0.30
2013;07;14;00;00;21.14;57.33;1019.95;0.00;0.00;1.84;6.12;0.00;0.00;881.92;7985.08;2.46;265.42;3.08;27.41;14.24;77.00;41.00;1021.60;1018.50;26.10;0.00;87.00;0.00;0.00;0.00;0.00;0.00;5.31;0.10;7.10;0.40
2013;07;15;00;00;21.66;51.12;1020.80;0.00;0.00;19.42;9.00;18.25;1.25;880.32;8015.34;3.09;252.03;3.57;26.90;15.70;70.00;25.00;1022.00;1020.10;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;6.12;0.00;7.20;1.00
2013;07;16;00;00;22.54;52.54;1020.42;0.00;0.00;2.35;0.04;0.00;2.33;878.30;7961.94;0.95;183.77;1.33;29.20;15.07;77.00;37.00;1022.00;1018.20;55.00;0.00;1.00;0.00;0.00;0.00;55.00;0.00;1.97;0.30;3.30;0.20
2013;07;17;00;00;23.59;54.75;1019.80;4.00;0.00;79.38;15.46;79.38;45.08;2.55;4903.01;2.02;177.10;2.86;28.55;17.23;78.00;38.00;1020.60;1019.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.75;0.45;8.80;0.60
2013;07;18;00;00;22.65;64.08;1019.37;1.20;0.00;60.74;36.96;50.29;18.75;393.65;5619.46;2.03;265.89;3.41;27.34;17.40;83.00;48.00;1021.40;1017.80;100.00;6.30;100.00;0.00;100.00;0.00;100.00;0.00;3.91;0.22;8.10;1.10
2013;07;19;00;00;23.00;63.92;1018.07;0.30;0.00;26.21;4.71;6.71;25.21;743.72;6492.55;2.11;178.24;3.06;29.40;16.07;95.00;33.00;1019.50;1016.30;100.00;0.00;29.00;0.00;68.00;0.00;100.00;0.00;3.97;0.00;5.20;0.70
2013;07;20;00;00;23.65;57.42;1016.74;0.00;0.00;3.64;3.79;0.00;2.50;837.04;7636.20;1.46;185.37;2.22;30.33;15.78;86.00;31.00;1018.10;1014.60;10.80;0.00;36.00;0.00;0.00;0.00;10.00;0.00;3.01;0.10;5.10;0.50
2013;07;21;00;00;25.06;55.58;1017.12;0.00;0.00;0.04;0.12;0.00;0.00;868.46;7733.21;1.28;124.98;1.79;31.35;17.58;87.00;33.00;1018.70;1015.90;0.90;0.00;3.00;0.00;0.00;0.00;0.00;0.00;2.84;0.10;3.70;0.10
2013;07;22;00;00;26.99;47.38;1016.11;0.00;0.00;2.25;3.08;1.83;1.67;838.72;7602.38;1.52;155.71;1.47;32.29;21.34;65.00;31.00;1017.90;1014.40;10.00;0.00;33.00;0.00;10.00;0.00;10.00;0.00;2.41;0.86;2.70;0.30
2013;07;23;00;00;27.53;43.54;1013.46;0.50;0.00;16.12;6.00;12.88;14.54;809.48;6924.20;1.38;198.35;1.62;33.03;22.31;55.00;27.00;1015.10;1011.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.70;0.50;2.90;0.30
2013;07;24;00;00;24.90;58.92;1015.16;1.70;0.00;69.67;41.67;60.25;35.58;270.87;4110.02;2.17;232.12;2.91;27.64;20.84;81.00;48.00;1016.20;1014.00;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;3.80;0.30;6.40;0.50
2013;07;25;00;00;24.98;57.21;1016.34;0.00;0.00;7.83;0.00;0.00;7.83;762.40;6297.64;1.65;178.45;1.89;29.37;19.09;80.00;41.00;1017.20;1015.40;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.01;0.20;4.20;0.40
2013;07;26;00;00;27.42;54.75;1013.82;0.00;0.00;16.78;19.71;12.79;0.83;718.55;7378.99;3.07;124.82;3.08;34.06;19.45;84.00;29.00;1016.90;1011.10;100.00;0.00;100.00;0.00;100.00;0.00;10.00;0.00;5.10;1.56;5.80;1.50
2013;07;27;00;00;29.59;44.33;1009.96;0.00;0.00;2.16;3.04;1.25;1.25;822.60;7389.67;2.78;128.05;3.07;36.22;23.19;60.00;23.00;1012.40;1007.10;10.00;0.00;24.00;0.00;10.00;0.00;10.00;0.00;4.10;1.57;6.00;1.30
2013;07;28;00;00;25.97;60.75;1011.33;1.90;0.00;46.72;37.08;41.50;25.96;513.97;6141.89;2.73;186.80;3.51;31.73;20.42;86.00;42.00;1014.40;1009.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.27;0.42;11.20;0.90
2013;07;29;00;00;19.51;73.83;1017.44;10.40;0.00;87.46;67.17;83.67;54.42;10.96;1553.05;2.81;239.91;5.47;20.80;17.41;95.00;58.00;1022.00;1014.30;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.41;0.32;10.00;1.00
2013;07;30;00;00;19.93;61.83;1022.19;1.30;0.00;6.53;2.54;0.00;6.00;829.23;6676.78;3.17;249.10;4.85;24.96;13.69;84.00;44.00;1024.10;1020.70;34.00;0.00;24.00;0.00;0.00;0.00;34.00;0.00;4.57;1.21;6.60;1.30
2013;07;31;00;00;22.47;58.08;1020.54;0.00;0.00;1.67;0.00;0.00;1.67;882.11;7354.96;2.17;221.58;2.76;27.90;15.58;83.00;41.00;1022.40;1018.10;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;3.38;0.73;4.70;0.80
2013;08;01;00;00;25.06;52.04;1016.25;0.00;0.00;0.00;0.00;0.00;0.00;901.83;7541.86;3.40;116.71;3.61;32.36;17.61;78.00;27.00;1019.00;1013.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.01;1.44;8.40;1.10
2013;08;02;00;00;28.15;48.25;1013.95;0.00;0.00;0.00;0.00;0.00;0.00;899.17;7370.98;2.59;127.43;2.90;35.84;21.88;65.00;26.00;1015.90;1011.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.03;1.08;6.70;0.60
2013;08;03;00;00;25.91;56.62;1017.30;0.10;0.00;22.00;0.00;13.96;8.04;614.33;6450.72;3.31;267.81;4.46;29.26;22.15;63.00;48.00;1020.60;1012.80;100.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;5.70;0.00;8.60;0.80
2013;08;04;00;00;24.05;62.46;1020.17;1.00;0.00;48.33;4.17;10.17;44.17;403.63;5283.93;1.41;258.54;1.94;29.40;19.03;93.00;46.00;1021.10;1018.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.36;0.45;6.00;0.60
2013;08;05;00;00;26.60;57.38;1016.23;0.00;0.00;0.83;2.75;0.00;0.00;889.00;7214.34;1.60;109.70;2.19;33.12;19.00;88.00;34.00;1019.40;1013.40;7.20;0.00;24.00;0.00;0.00;0.00;0.00;0.00;3.71;0.14;5.50;0.20
2013;08;06;00;00;25.80;59.21;1014.71;1.30;0.00;10.35;20.71;4.12;5.42;834.29;6501.45;2.79;205.87;3.25;29.69;21.30;76.00;48.00;1016.10;1013.30;69.00;0.00;100.00;0.00;69.00;0.00;54.00;0.00;5.66;0.78;6.30;0.40
2013;08;07;00;00;21.87;71.67;1011.22;2.00;0.00;73.44;64.46;69.67;30.08;215.04;3830.56;3.38;181.84;5.44;27.47;19.07;93.00;54.00;1013.50;1009.10;100.00;6.60;100.00;12.00;100.00;0.00;100.00;0.00;6.29;0.73;11.10;1.00
2013;08;08;00;00;19.56;75.67;1015.91;8.80;0.00;92.12;56.12;82.04;85.67;109.15;3886.63;2.31;242.78;3.02;22.74;16.62;93.00;58.00;1020.10;1013.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;3.68;0.58;5.40;1.00
2013;08;09;00;00;20.05;64.83;1020.72;0.90;0.00;56.71;0.00;0.42;56.62;534.89;5774.32;2.21;263.88;3.05;23.73;16.02;86.00;43.00;1021.80;1019.70;100.00;2.00;0.00;0.00;8.00;0.00;100.00;0.00;3.75;0.30;4.50;0.70
2013;08;10;00;00;20.73;56.25;1020.80;0.00;0.00;3.33;0.00;0.00;3.33;898.32;6936.66;1.92;234.33;2.75;25.21;15.32;75.00;41.00;1022.20;1019.20;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;3.94;0.45;7.20;0.20
2013;08;11;00;00;20.56;56.21;1019.45;0.00;0.00;19.58;0.00;0.00;19.58;686.24;6642.96;2.38;283.39;3.47;25.20;15.71;82.00;37.00;1020.70;1017.50;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.96;0.81;5.70;1.30
2013;08;12;00;00;21.54;56.21;1016.65;0.00;0.00;1.46;0.00;1.25;1.46;918.96;6975.82;1.96;237.51;3.08;27.31;15.58;80.00;38.00;1019.00;1013.70;10.00;0.00;0.00;0.00;10.00;0.00;10.00;0.00;4.28;0.50;6.80;0.40
2013;08;13;00;00;19.95;62.17;1017.93;0.50;0.00;46.87;23.46;20.92;27.96;402.89;6101.84;3.20;322.26;4.54;23.55;16.95;86.00;43.00;1019.70;1015.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;4.32;1.65;8.60;2.00
2013;08;14;00;00;18.30;55.04;1021.38;0.00;0.00;35.96;0.00;0.33;35.96;779.90;6809.39;2.22;187.28;2.90;22.48;12.59;75.00;42.00;1022.60;1019.70;100.00;0.00;0.00;0.00;8.00;0.00;100.00;0.00;4.12;0.71;5.90;1.30
2013;08;15;00;00;19.08;55.54;1021.76;0.00;0.00;0.42;0.00;0.00;0.42;921.62;6948.23;0.96;130.43;1.50;24.98;12.48;77.00;41.00;1023.80;1019.50;10.00;0.00;0.00;0.00;0.00;0.00;10.00;0.00;1.92;0.10;3.40;0.10
2013;08;16;00;00;22.05;53.33;1018.14;0.00;0.00;1.10;0.88;0.42;0.42;908.64;6815.62;1.90;155.98;2.24;28.52;14.69;77.00;37.00;1020.50;1015.70;10.00;0.00;11.00;0.00;10.00;0.00;10.00;0.00;4.62;0.36;4.30;1.00
2013;08;17;00;00;23.78;53.33;1016.70;0.00;0.00;3.01;10.04;0.00;0.42;874.75;6705.26;2.07;206.58;2.63;28.42;18.14;78.00;35.00;1018.10;1015.50;11.40;0.00;38.00;0.00;0.00;0.00;10.00;0.00;4.54;0.32;5.00;0.30
2013;08;18;00;00;24.15;52.33;1016.18;0.00;0.00;36.44;29.33;31.88;3.88;524.00;6394.65;2.07;214.07;3.03;28.75;18.46;69.00;36.00;1017.40;1014.50;100.00;0.00;63.00;0.00;100.00;0.00;10.00;0.00;4.06;0.28;6.40;0.00
2013;08;19;00;00;20.84;63.75;1017.77;5.70;0.00;68.29;37.33;54.00;51.67;230.16;3082.96;3.21;240.06;4.77;24.42;18.54;89.00;42.00;1022.60;1014.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.90;0.30;11.40;0.70
2013;08;20;00;00;18.20;61.08;1025.74;0.00;0.00;38.38;0.00;0.00;38.38;643.11;5654.17;1.76;169.06;3.15;22.81;12.81;85.00;45.00;1027.90;1023.40;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;3.19;0.40;6.00;0.40
2013;08;21;00;00;18.44;57.00;1023.08;0.00;0.00;0.17;0.00;0.00;0.17;841.02;6689.24;2.31;116.02;4.12;25.81;10.59;84.00;33.00;1025.90;1020.10;2.00;0.00;0.00;0.00;0.00;0.00;2.00;0.00;4.52;0.32;7.70;0.40
2013;08;22;00;00;19.81;57.12;1017.85;0.00;0.00;17.20;33.33;10.33;0.00;643.70;6397.32;1.92;133.43;3.34;26.20;12.78;79.00;39.00;1020.90;1015.00;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;2.91;0.61;6.60;0.50
2013;08;23;00;00;22.04;57.08;1014.86;0.30;0.00;23.83;29.17;18.38;0.00;698.62;6417.79;1.69;142.54;1.79;28.07;14.86;83.00;38.00;1016.60;1013.00;100.00;0.00;100.00;0.00;100.00;0.00;0.00;0.00;3.14;0.45;4.50;0.60
2013;08;24;00;00;18.86;72.12;1012.99;10.30;0.00;66.38;40.46;62.21;37.38;47.62;2146.68;2.43;204.90;3.62;23.43;16.21;93.00;56.00;1014.00;1012.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.97;0.30;7.50;0.60
2013;08;25;00;00;16.86;67.58;1012.14;0.00;0.00;50.28;13.29;9.79;44.96;298.60;4142.95;2.59;248.74;3.87;20.80;12.62;81.00;48.00;1013.50;1010.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.64;0.73;7.90;1.10
2013;08;26;00;00;16.97;62.17;1012.16;0.00;0.00;51.20;58.96;48.38;13.38;271.04;4476.70;1.55;216.92;2.02;20.61;11.68;81.00;50.00;1013.70;1011.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.52;0.60;4.10;0.70
2013;08;27;00;00;14.97;79.54;1014.37;4.00;0.00;82.58;37.50;49.83;79.58;0.00;2089.72;1.31;255.02;1.55;17.75;12.42;95.00;67.00;1015.20;1013.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;2.12;0.54;2.40;0.40
2013;08;28;00;00;17.02;73.75;1017.33;3.10;0.00;51.92;5.88;0.62;51.67;383.58;3428.28;1.80;231.29;2.70;20.24;14.16;92.00;57.00;1020.00;1015.20;100.00;0.00;30.00;0.00;10.00;0.00;100.00;0.00;2.66;1.00;5.70;1.00
2013;08;29;00;00;18.11;63.08;1020.47;0.00;0.00;5.91;0.12;0.00;5.88;731.41;6238.90;1.11;140.03;1.34;23.87;11.95;92.00;40.00;1021.50;1019.40;100.00;0.00;3.00;0.00;0.00;0.00;100.00;0.00;2.28;0.45;2.90;0.30
2013;08;30;00;00;19.08;67.25;1020.48;0.00;0.00;36.62;18.79;23.62;14.96;612.77;5943.42;0.83;205.90;1.28;24.42;11.35;97.00;52.00;1022.20;1019.00;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;1.46;0.14;2.20;0.30
2013;08;31;00;00;19.24;74.50;1021.74;0.00;0.00;45.92;12.92;39.71;22.79;552.24;5392.51;1.75;288.75;2.26;24.26;13.46;99.00;52.00;1023.50;1020.20;100.00;0.60;100.00;0.00;100.00;0.00;100.00;0.00;4.05;0.61;4.50;1.00
2013;09;01;00;00;16.88;78.67;1024.65;0.90;0.00;73.94;32.83;23.29;51.29;189.89;3191.54;2.27;325.64;2.93;19.90;13.75;98.00;51.00;1025.90;1023.20;100.00;25.50;100.00;0.00;100.00;0.00;100.00;0.00;4.54;0.58;5.90;1.10
2013;09;02;00;00;17.40;49.62;1026.49;0.00;0.00;14.41;28.58;10.92;0.00;742.42;6149.01;1.51;272.86;1.86;23.31;10.80;71.00;26.00;1027.70;1025.30;81.00;0.00;100.00;0.00;81.00;0.00;0.00;0.00;2.92;0.10;3.10;0.40
2013;09;03;00;00;20.00;49.54;1025.74;0.00;0.00;1.54;5.12;0.00;0.00;740.42;5982.58;1.05;176.27;1.27;26.74;13.53;77.00;36.00;1027.50;1023.30;6.90;0.00;23.00;0.00;0.00;0.00;0.00;0.00;2.42;0.14;3.00;0.10
2013;09;04;00;00;21.97;61.88;1021.80;0.00;0.00;0.04;0.12;0.00;0.00;737.23;5907.82;2.10;111.84;3.20;29.05;15.41;84.00;36.00;1024.90;1018.60;0.90;0.00;3.00;0.00;0.00;0.00;0.00;0.00;3.42;0.40;5.80;0.20
2013;09;05;00;00;23.64;54.33;1015.83;0.00;0.00;0.00;0.00;0.00;0.00;733.90;5844.63;1.56;179.99;1.51;30.16;17.40;78.00;33.00;1019.60;1012.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.37;0.36;2.60;0.40
2013;09;06;00;00;24.14;51.17;1011.57;0.00;0.00;9.59;2.92;8.33;7.17;721.16;5756.52;1.93;209.31;2.32;29.35;18.01;69.00;29.00;1013.10;1010.10;100.00;0.00;26.00;0.00;100.00;0.00;100.00;0.00;4.57;0.73;6.00;0.60
2013;09;07;00;00;22.56;63.50;1015.96;2.80;0.00;74.97;15.00;67.38;57.25;255.77;4661.82;1.62;232.12;2.60;26.65;18.45;80.00;48.00;1018.20;1012.80;100.00;8.70;100.00;0.00;100.00;0.00;100.00;0.00;3.62;0.10;5.80;0.60
2013;09;08;00;00;19.22;72.38;1017.72;12.70;0.00;85.04;69.04;79.62;69.12;164.52;4515.86;3.32;259.13;5.02;22.14;15.52;89.00;55.00;1019.40;1014.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.53;1.03;9.50;0.60
2013;09;09;00;00;16.54;56.33;1020.43;4.80;0.00;42.88;16.67;34.83;29.96;590.30;5657.73;2.72;255.89;6.68;20.55;10.95;86.00;36.00;1023.40;1018.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.50;0.36;12.10;2.80
2013;09;10;00;00;15.32;66.54;1017.23;5.50;0.00;78.38;22.75;51.08;63.21;110.03;2384.31;4.04;250.38;8.27;17.04;12.13;82.00;48.00;1019.80;1014.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.09;1.84;12.80;5.10
2013;09;11;00;00;13.52;64.62;1017.92;3.80;0.00;85.58;7.00;63.21;69.25;93.55;3834.12;3.73;245.27;5.99;17.79;8.27;84.00;46.00;1019.80;1016.20;100.00;4.80;37.00;0.00;100.00;0.00;100.00;0.00;6.76;1.08;9.00;1.90
2013;09;12;00;00;13.47;74.88;1018.11;12.80;0.00;95.00;0.00;46.08;93.75;44.68;3187.98;4.86;265.33;8.23;15.69;11.76;87.00;63.00;1020.60;1015.70;100.00;60.00;0.00;0.00;100.00;0.00;100.00;54.00;6.51;3.20;11.30;6.50
